MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,YearBuilt,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,GrLivArea,BsmtHalfBath,FullBath,HalfBath,Functional,GarageType,GarageFinish,GarageCars,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SalePrice,TotalSF,SalePrice_log
20,RL,65.0,8450,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1968,None,0.0,CBlock,No,BLQ,775,Unf,0,281,1056,1056,0,1,0,Typ,Attchd,Unf,1,Y,0,85,184,0,7,2010,142000,2112,11.863589378812122
90,RM,78.0,7060,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,SFoyer,1997,BrkFace,200.0,PConc,Gd,GLQ,1309,Unf,0,35,1344,1344,0,2,0,Typ,Attchd,Fin,4,Y,0,0,0,0,11,2008,206300,2688,12.237091546357338
20,RL,81.28888888888889,16635,IR1,Lvl,FR2,Gtl,NWAmes,Norm,1Fam,1Story,1977,Stone,126.0,CBlock,No,ALQ,1246,Unf,0,356,1602,1602,1,2,0,Typ,Attchd,Fin,2,Y,240,0,0,0,6,2009,215000,3204,12.278397958261774
20,RL,100.0,21750,Reg,HLS,Inside,Mod,Mitchel,Artery,1Fam,1Story,1954,None,0.0,CBlock,No,Unf,0,Unf,0,988,988,988,0,1,0,Typ,Attchd,RFn,2,N,0,0,0,0,2,2008,113000,1976,11.635151947212842
60,RL,80.0,9200,Reg,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,1998,BrkFace,473.0,PConc,No,GLQ,986,Unf,0,484,1470,2630,0,2,1,Typ,Attchd,Fin,3,Y,0,66,0,0,6,2008,315000,4100,12.660331092405906
20,RL,72.0,9000,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1956,BrkFace,74.0,CBlock,No,LwQ,616,Unf,0,580,1196,1196,0,1,0,Typ,Attchd,RFn,1,Y,0,44,0,0,5,2008,139000,2392,11.842236406331555
60,RM,60.0,3378,Reg,HLS,Inside,Gtl,OldTown,Norm,1Fam,2Story,1946,None,0.0,CBlock,No,Unf,0,Unf,0,651,651,1389,0,1,1,Typ,Detchd,Unf,1,P,0,0,126,0,9,2009,135000,2040,11.813037464800539
80,RL,71.5,12800,Reg,Low,Inside,Mod,SawyerW,Norm,1Fam,SLvl,1989,BrkFace,145.0,PConc,Gd,GLQ,1518,Unf,0,0,1518,1644,1,2,0,Typ,Attchd,Fin,2,Y,80,0,0,396,8,2009,275000,3162,12.524530013005734
20,RL,77.0,8593,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1957,None,0.0,CBlock,No,Rec,288,Unf,0,619,907,907,0,1,0,Typ,Detchd,Unf,1,Y,0,0,0,0,7,2008,109008,1814,11.599185726610004
20,RL,64.0,6762,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,2007,BrkFace,108.0,PConc,No,GLQ,664,Unf,0,544,1208,1208,0,2,0,Typ,Attchd,RFn,2,Y,105,54,0,0,9,2007,195400,2416,12.182809136284991
20,RL,130.0,11457,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,1Story,1988,None,0.0,CBlock,Mn,GLQ,1005,Unf,0,387,1392,1412,0,2,0,Typ,Attchd,Unf,2,Y,0,0,169,0,3,2009,175000,2804,12.07254696717504
160,RM,21.0,1680,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,1971,BrkFace,232.0,CBlock,No,ALQ,387,Unf,0,96,483,987,0,1,1,Typ,Detchd,Unf,1,Y,0,0,0,0,7,2008,85400,1470,11.355113089309977
50,RM,60.0,5586,IR1,Bnk,Inside,Gtl,OldTown,Feedr,1Fam,1.5Fin,1920,None,0.0,BrkTil,No,Unf,0,Unf,0,901,901,1198,0,1,0,Typ,None,None,0,N,0,98,0,0,9,2008,79900,2099,11.288543647320601
160,RM,24.0,1920,Reg,Lvl,Inside,Gtl,BrDale,Norm,TwnhsE,2Story,1971,BrkFace,376.0,CBlock,No,ALQ,471,Unf,0,294,765,1365,0,1,1,Min1,Detchd,Unf,2,Y,240,36,0,0,8,2007,122500,2130,11.715874472198905
60,RL,100.0,10839,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,1997,None,0.0,PConc,No,Unf,0,Unf,0,926,926,1604,0,2,1,Typ,Attchd,Fin,2,Y,0,36,0,0,7,2008,181000,2530,12.10625783509458
180,RM,21.0,1890,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,1972,None,0.0,CBlock,Av,ALQ,495,Unf,0,135,630,630,0,1,0,Typ,None,None,0,Y,88,0,0,0,6,2008,81000,1260,11.302216779257382
60,RL,43.0,10667,IR2,Lvl,CulDSac,Gtl,CollgCr,PosN,1Fam,2Story,1996,None,0.0,PConc,Av,GLQ,385,ALQ,344,70,799,1661,0,2,1,Typ,Attchd,RFn,2,Y,158,61,0,0,4,2009,212000,2460,12.264346270624157
50,RM,40.0,4400,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,1920,None,0.0,BrkTil,No,Unf,0,Unf,0,648,648,1118,0,1,0,Typ,Detchd,Unf,2,Y,0,0,0,0,10,2006,116000,1766,11.661354090741
45,RM,50.0,6000,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Unf,1926,None,0.0,PConc,No,Unf,0,Unf,0,884,884,904,0,1,0,Typ,Detchd,Unf,1,Y,0,0,105,0,1,2009,119000,1788,11.686887175419702
30,RL,40.0,4280,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,1913,None,0.0,PConc,No,LwQ,365,Unf,0,75,440,694,0,1,0,Typ,Detchd,Unf,1,P,0,0,34,0,3,2007,90350,1134,11.411457364027745
50,RL,67.0,12354,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1.5Fin,1920,None,0.0,BrkTil,Mn,Unf,0,Unf,0,684,684,1196,0,1,0,Typ,Detchd,Unf,2,Y,0,46,0,0,8,2009,110000,1880,11.608244735642321
20,RL,105.0,15431,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2008,Stone,200.0,PConc,Gd,GLQ,1767,ALQ,539,788,3094,2402,0,2,0,Typ,Attchd,Fin,3,Y,0,72,0,170,4,2009,555000,5496,13.22672519452875
90,RL,92.0,12108,Reg,Lvl,Inside,Gtl,Edwards,Norm,Duplex,1Story,1955,BrkFace,270.0,CBlock,No,ALQ,133,Unf,0,1307,1440,1440,0,2,0,Typ,None,None,0,Y,0,0,0,0,9,2008,118000,2880,11.678448377988165
50,RM,52.0,6240,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,1930,None,0.0,PConc,No,Unf,0,Unf,0,1078,1078,1573,0,2,0,Typ,Detchd,Unf,2,P,0,0,0,0,6,2008,162900,2651,12.000897933306716
120,RL,53.0,3922,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,2006,BrkFace,72.0,PConc,Av,Unf,0,Unf,0,1258,1258,1258,0,2,0,Typ,Attchd,Fin,3,Y,144,16,0,0,6,2007,172500,2516,12.058158312538197
60,RL,70.0,8750,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,1994,None,0.0,PConc,No,GLQ,642,Unf,0,273,915,1908,0,2,1,Typ,Attchd,Unf,2,Y,144,133,0,0,7,2008,210000,2823,12.25486757159303
20,RL,73.0,9855,Reg,Lvl,Corner,Gtl,Edwards,Norm,1Fam,1Story,1956,None,0.0,CBlock,No,Unf,0,Unf,0,1436,1436,1689,0,1,0,Typ,Attchd,Unf,2,Y,0,0,0,0,11,2009,127500,3125,11.755879486687116
20,RL,137.0,16492,IR1,Lvl,Corner,Gtl,NAmes,PosA,1Fam,1Story,1966,None,0.0,CBlock,No,ALQ,247,Rec,713,557,1517,1888,0,2,1,Mod,Attchd,Fin,2,Y,0,0,0,0,6,2010,190000,3405,12.154784614286667
60,RL,79.87755102040816,11214,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,1998,None,0.0,PConc,No,Unf,0,Unf,0,930,930,1886,0,2,1,Typ,Attchd,Fin,2,Y,89,0,0,0,7,2006,199900,2816,12.20557752297723
50,RM,50.0,8600,Reg,Bnk,Inside,Gtl,IDOTRR,Norm,1Fam,1.5Fin,1937,None,0.0,BrkTil,No,Unf,0,Unf,0,780,780,1376,0,2,0,Typ,Detchd,Unf,1,N,0,0,0,0,6,2006,119500,2156,11.691080018519527
50,RM,50.0,6000,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,1948,None,0.0,CBlock,No,ALQ,331,Unf,0,318,649,1183,0,1,1,Typ,Detchd,Unf,1,Y,0,176,0,0,6,2007,120000,1832,11.695255355062795
30,RM,70.0,5684,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,1930,None,0.0,BrkTil,No,Unf,0,Unf,0,813,813,813,0,1,0,Typ,Detchd,Unf,1,N,0,113,0,0,6,2006,110000,1626,11.608244735642321
20,RL,62.0,70761,IR1,Low,Inside,Mod,ClearCr,Norm,1Fam,1Story,1975,None,0.0,CBlock,Gd,ALQ,655,Unf,0,878,1533,1533,0,2,0,Typ,Attchd,Unf,2,Y,200,54,0,0,12,2006,280000,3066,12.54254845357358
60,RL,80.13333333333334,9303,IR1,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,1996,BrkFace,42.0,PConc,No,ALQ,742,Unf,0,130,872,1756,0,2,1,Typ,Attchd,Fin,2,Y,144,122,0,0,7,2007,204000,2628,12.225880174775122
60,FV,75.0,9000,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,2008,None,0.0,PConc,No,Unf,0,Unf,0,768,768,1590,0,2,1,Typ,Attchd,RFn,2,Y,0,30,0,0,6,2009,210000,2358,12.25486757159303
90,RL,63.0,9297,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Duplex,1Story,1976,None,0.0,CBlock,No,ALQ,1606,Unf,0,122,1728,1728,0,2,0,Typ,Detchd,Unf,2,Y,0,0,0,0,7,2006,188000,3456,12.144202560946876
20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,1973,BrkFace,320.0,CBlock,No,ALQ,916,Unf,0,326,1242,1242,0,1,1,Typ,Attchd,Unf,2,Y,0,0,0,0,9,2007,175500,2484,12.075400019877522
70,RM,34.0,4571,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,1916,None,0.0,BrkTil,No,Unf,0,Unf,0,624,624,1344,0,1,0,Typ,Detchd,Unf,3,Y,0,0,96,0,5,2008,98000,1968,11.49273296168228
20,RL,83.46153846153847,53227,IR1,Low,CulDSac,Mod,ClearCr,Norm,1Fam,1Story,1954,None,0.0,CBlock,Gd,BLQ,1116,Unf,0,248,1364,1663,0,1,0,Min1,Attchd,Fin,2,Y,224,137,0,0,3,2008,256000,3027,12.45293662970407
70,RM,62.81481481481482,5100,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,1925,None,0.0,PConc,No,Unf,0,Unf,0,588,588,1666,0,1,0,Typ,Detchd,Unf,1,Y,192,63,0,0,6,2008,161000,2254,11.989165855127435
50,RL,57.509803921568626,7015,IR1,Bnk,Corner,Gtl,BrkSide,Norm,1Fam,1.5Fin,1950,BrkCmn,161.0,CBlock,No,LwQ,185,Unf,0,524,709,1203,0,1,0,Typ,Detchd,Unf,1,Y,0,0,248,0,7,2009,110000,1912,11.608244735642321
60,FV,75.0,8004,IR1,Lvl,Inside,Gtl,Somerst,RRAn,1Fam,2Story,2009,Stone,110.0,PConc,No,GLQ,544,Unf,0,288,832,1935,0,2,1,Typ,BuiltIn,Fin,2,Y,0,150,0,0,12,2009,263435,2767,12.481565733211923
70,RL,60.0,7200,Reg,Lvl,Inside,Gtl,SWISU,Feedr,1Fam,2Story,1936,None,0.0,PConc,No,ALQ,350,BLQ,210,0,560,1135,0,1,0,Typ,Detchd,RFn,2,Y,256,0,0,0,4,2009,155000,1695,11.951186847493476
20,RL,60.0,8281,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,1965,None,0.0,CBlock,No,Rec,553,BLQ,311,0,864,864,0,1,0,Typ,Detchd,Unf,1,Y,0,0,236,0,12,2009,62383,1728,11.04106411122238
70,RL,74.0,11988,IR1,HLS,Inside,Mod,Crawfor,Norm,1Fam,2Story,1934,None,0.0,CBlock,No,LwQ,326,Unf,0,389,715,1660,0,1,1,Typ,Detchd,Unf,1,Y,0,0,0,0,8,2008,188700,2375,12.147919030759663
20,RL,60.0,8430,Reg,HLS,Inside,Mod,CollgCr,Norm,1Fam,1Story,1978,BrkFace,136.0,CBlock,No,Rec,616,Unf,0,424,1040,1040,0,2,0,Typ,None,None,0,Y,0,0,0,0,8,2009,124000,2080,11.728044909070785
120,RM,47.142857142857146,3072,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,2004,BrkFace,18.0,PConc,No,Unf,0,Unf,0,1375,1375,1414,0,2,0,Typ,Attchd,Fin,2,Y,144,20,0,0,5,2006,178740,2789,12.093693109638318
20,RL,85.0,10628,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1970,None,0.0,CBlock,Gd,GLQ,778,Unf,0,499,1277,1277,0,1,0,Typ,Attchd,Unf,2,Y,0,0,0,176,4,2007,167000,2554,12.025755079404917
70,RL,79.0,9480,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,2Story,1942,Stone,224.0,CBlock,No,LwQ,386,Unf,0,342,728,1644,0,1,1,Typ,Attchd,Unf,1,Y,168,0,0,0,6,2007,146500,2372,11.89478753335453
20,RL,98.0,11428,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2006,Stone,248.0,PConc,No,Unf,0,Unf,0,1626,1626,1634,0,2,0,Typ,Attchd,RFn,3,Y,0,44,0,0,5,2007,250000,3260,12.429220196836383
60,RL,76.0,9291,IR1,Lvl,Corner,Gtl,SawyerW,RRNe,1Fam,2Story,1993,BrkFace,120.0,PConc,No,GLQ,426,Unf,0,406,832,1710,0,2,1,Typ,Attchd,RFn,2,Y,144,70,0,0,6,2008,187000,2542,12.138869243416009
120,RL,62.7,6820,IR1,Lvl,Corner,Gtl,StoneBr,Norm,TwnhsE,1Story,1985,None,0.0,PConc,Av,GLQ,368,BLQ,1120,0,1488,1502,0,1,1,Typ,Attchd,RFn,2,Y,0,54,0,140,6,2010,212000,2990,12.264346270624157
60,RL,92.0,11952,Reg,Lvl,Inside,Gtl,NWAmes,PosA,1Fam,2Story,1977,None,0.0,CBlock,No,Unf,0,Unf,0,808,808,1969,0,2,1,Typ,Attchd,RFn,2,Y,0,0,0,276,11,2007,190000,2777,12.154784614286667
180,RM,35.0,3675,Reg,Lvl,Inside,Gtl,Edwards,Norm,TwnhsE,SLvl,2005,BrkFace,80.0,PConc,Gd,GLQ,459,Unf,0,88,547,1072,0,1,0,Typ,Basment,RFn,2,Y,0,28,0,0,6,2008,148000,1619,11.904974309480183
20,RL,110.0,14977,IR1,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2006,BrkFace,304.0,PConc,Gd,GLQ,1350,Unf,0,626,1976,1976,0,2,0,Typ,Attchd,RFn,3,Y,250,63,0,0,7,2007,440000,3952,12.994532278619134
120,RL,41.0,5330,Reg,Lvl,Inside,Gtl,StoneBr,Norm,TwnhsE,1Story,2000,None,0.0,PConc,Av,GLQ,1196,Unf,0,298,1494,1652,0,2,0,Typ,Attchd,RFn,2,Y,96,48,0,0,8,2007,251000,3146,12.433212202169729
20,RL,80.0,8480,Reg,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,1963,None,0.0,CBlock,No,GLQ,630,Unf,0,340,970,970,0,1,0,Typ,Detchd,Unf,2,Y,0,24,0,192,7,2007,132500,1940,11.794345471549745
20,RL,75.0,13125,Reg,Lvl,Inside,Mod,CollgCr,Norm,1Fam,1Story,1997,BrkFace,215.0,PConc,Gd,GLQ,994,Unf,0,484,1478,1493,0,2,0,Typ,Attchd,Fin,2,Y,140,39,0,0,4,2008,208900,2971,12.249615734512616
60,RL,105.0,13693,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,2Story,2006,BrkFace,772.0,PConc,Av,Unf,0,Unf,0,2153,2153,2643,0,2,1,Typ,BuiltIn,Fin,3,Y,414,84,0,0,3,2007,380000,4796,12.847929163278053
20,RL,79.0,10637,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,2007,Stone,336.0,PConc,Gd,GLQ,1288,Unf,0,417,1705,1718,0,2,0,Typ,Attchd,RFn,3,Y,208,44,0,0,9,2009,297000,3423,12.601490784782536
30,RM,50.0,5925,Reg,Bnk,Inside,Gtl,OldTown,Norm,1Fam,1Story,1937,BrkCmn,435.0,BrkTil,No,Rec,168,Unf,0,739,907,1131,0,1,0,Typ,Detchd,Unf,2,Y,0,72,0,0,3,2007,89471,2038,11.401681006153428
20,RL,98.0,16033,IR1,Lvl,FR2,Gtl,NridgHt,Norm,1Fam,1Story,2004,BrkFace,378.0,PConc,Gd,GLQ,1261,Unf,0,572,1833,1850,0,2,0,Typ,Attchd,Fin,3,Y,519,112,0,0,3,2006,326000,3683,12.694655727828803
20,RL,72.0,11846,IR1,HLS,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2003,BrkFace,562.0,PConc,Gd,GLQ,1567,Unf,0,225,1792,1792,0,2,0,Typ,Attchd,Fin,3,Y,206,49,0,0,8,2006,374000,3584,12.832013750189885
70,RM,50.0,2500,Reg,Lvl,Corner,Gtl,OldTown,Norm,1Fam,2Story,1915,None,0.0,PConc,No,ALQ,299,Unf,0,611,910,1826,0,1,1,Min2,Attchd,Unf,1,Y,0,0,0,0,6,2009,155000,2736,11.951186847493476
120,RM,32.0,4500,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Twnhs,1Story,1998,BrkFace,116.0,PConc,No,GLQ,897,Unf,0,319,1216,1216,0,2,0,Typ,Attchd,Unf,2,Y,0,125,0,0,5,2006,164000,2432,12.00762780434872
20,RL,74.4375,7758,IR1,Lvl,Corner,Gtl,Sawyer,Norm,1Fam,1Story,1962,None,0.0,CBlock,No,ALQ,588,Unf,0,411,999,999,0,1,0,Typ,Detchd,Unf,1,Y,0,132,0,0,3,2007,132500,1998,11.794345471549745
20,RL,80.0,9600,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1950,None,0.0,CBlock,No,ALQ,607,Unf,0,506,1113,1113,0,1,0,Typ,Attchd,Unf,1,Y,0,80,120,0,7,2009,147000,2226,11.898194668458823
20,RL,79.0,10289,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1965,BrkFace,168.0,CBlock,No,ALQ,836,Unf,0,237,1073,1073,0,1,1,Typ,Attchd,RFn,2,Y,0,0,0,0,6,2007,156000,2146,11.957617696467539
20,RL,70.0,12243,IR1,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,1971,None,0.0,CBlock,Av,ALQ,998,Unf,0,486,1484,1484,0,2,0,Typ,Attchd,Unf,2,Y,224,0,0,180,2,2007,175000,2968,12.07254696717504
190,RL,60.0,10800,Reg,Lvl,Corner,Gtl,OldTown,Norm,2fmCon,1.5Fin,1900,None,0.0,CBlock,No,BLQ,664,Unf,0,290,954,2414,0,2,0,Mod,Attchd,Unf,2,N,142,0,0,0,5,2006,160000,3368,11.982935344196433
180,RM,21.0,1526,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Twnhs,SFoyer,1970,None,0.0,CBlock,Av,GLQ,515,Unf,0,115,630,630,0,1,0,Typ,Attchd,Unf,1,Y,0,0,0,0,5,2009,86000,1260,11.362114203075018
160,RM,27.8,2665,Reg,Lvl,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,1976,None,0.0,PConc,Mn,Unf,0,Unf,0,264,264,1304,0,1,1,Typ,BuiltIn,Fin,1,Y,141,24,0,0,6,2008,115000,1568,11.652696102959753
50,RL,79.0,9490,Reg,Lvl,Inside,Gtl,NAmes,Artery,1Fam,1.5Fin,1941,None,0.0,CBlock,No,BLQ,403,Rec,165,238,806,1578,0,1,0,Typ,Attchd,Unf,1,Y,0,0,32,0,8,2006,133000,2384,11.798111925972618
60,RL,105.0,15578,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,2006,None,0.0,PConc,No,Unf,0,Unf,0,728,728,1456,0,2,1,Typ,Attchd,RFn,2,Y,0,0,0,0,5,2006,172785,2184,12.059809113551397
20,RL,70.0,7931,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1960,None,0.0,CBlock,No,BLQ,374,LwQ,532,363,1269,1269,0,1,1,Typ,Detchd,Unf,1,Y,0,0,0,0,6,2008,155000,2538,11.951186847493476
30,RM,50.0,5784,Reg,Lvl,Inside,Gtl,OldTown,Artery,1Fam,1Story,1938,None,0.0,BrkTil,No,Unf,0,Unf,0,190,190,886,0,1,0,Typ,Attchd,Unf,1,Y,144,20,80,0,12,2009,91300,1076,11.421917019425596
20,RL,91.87878787878788,12692,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,1Story,1992,None,0.0,PConc,No,GLQ,1231,Unf,0,1969,3200,3228,0,3,0,Typ,Attchd,RFn,2,Y,264,75,291,0,5,2007,430000,6428,12.971542813248437
50,RL,60.0,9120,Reg,Lvl,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,1925,None,0.0,PConc,No,Rec,329,Unf,0,697,1026,1820,0,2,0,Typ,Detchd,Unf,1,N,0,100,0,0,6,2008,184000,2846,12.122696471358964
20,RL,65.0,7800,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,1967,BrkFace,89.0,PConc,No,ALQ,450,Unf,0,414,864,899,0,1,0,Typ,Attchd,Fin,1,Y,64,0,0,0,6,2009,130000,1763,11.775297421715827
20,RL,70.0,7535,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1958,None,0.0,CBlock,No,BLQ,111,LwQ,279,522,912,912,1,1,0,Typ,Attchd,Fin,1,Y,12,285,0,0,6,2007,120000,1824,11.695255355062795
160,RM,21.0,1890,Reg,Lvl,Inside,Gtl,BrDale,Norm,Twnhs,2Story,1973,BrkFace,285.0,CBlock,No,BLQ,356,Unf,0,316,672,1218,0,1,1,Typ,Detchd,Unf,1,Y,144,28,0,0,5,2007,113000,1890,11.635151947212842
60,FV,75.0,9803,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,2Story,2005,None,0.0,PConc,No,GLQ,400,Unf,0,466,866,1768,0,2,1,Typ,Attchd,RFn,2,Y,0,108,0,0,2,2008,226700,2634,12.331387247601905
20,RL,70.0,9170,Reg,Lvl,Corner,Gtl,Edwards,Feedr,1Fam,1Story,1965,None,0.0,CBlock,No,ALQ,698,GLQ,96,420,1214,1214,0,1,0,Typ,Detchd,Unf,2,Y,0,0,184,0,4,2007,140000,2428,11.849404844423074
20,RL,100.0,15602,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1Story,1959,None,0.0,CBlock,No,ALQ,1247,Unf,0,254,1501,1801,0,2,0,Typ,Attchd,Fin,2,Y,0,54,0,161,3,2010,289000,3302,12.574185427296195
160,RL,24.0,2308,Reg,Lvl,Inside,Gtl,NPkVill,Norm,TwnhsE,2Story,1974,None,0.0,CBlock,No,ALQ,257,Rec,495,103,855,1322,1,2,1,Typ,Attchd,Unf,2,Y,260,0,0,0,6,2009,147000,2177,11.898194668458823
90,RM,60.0,7596,Reg,Lvl,Inside,Gtl,OldTown,Artery,Duplex,2Story,1952,BrkFace,360.0,CBlock,No,Unf,0,Unf,0,960,960,1960,0,2,0,Typ,Detchd,Unf,2,N,0,0,0,0,7,2009,124500,2920,11.732069026983156
60,RL,80.0,9554,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,1993,BrkFace,125.0,PConc,No,GLQ,380,Unf,0,397,777,1911,0,2,1,Typ,Attchd,RFn,2,Y,182,81,0,0,9,2006,215000,2688,12.278397958261774
20,FV,75.0,7862,IR1,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,2009,None,0.0,PConc,No,GLQ,27,Unf,0,1191,1218,1218,0,2,0,Typ,Attchd,Fin,2,Y,0,102,0,0,9,2009,208300,2436,12.246739428005663
70,RM,60.0,9600,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,2Story,1928,None,0.0,BrkTil,No,Rec,141,Unf,0,548,689,1378,0,2,0,Typ,Detchd,Unf,2,N,0,0,116,0,10,2008,161000,2067,11.989165855127435
20,RL,80.0,9600,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,1959,BrkFace,132.0,CBlock,No,ALQ,991,Unf,0,50,1041,1041,0,1,0,Typ,Attchd,RFn,1,Y,224,88,0,0,7,2009,124500,2082,11.732069026983156
20,RL,75.0,14559,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,1951,BrkCmn,70.0,CBlock,No,BLQ,650,Rec,180,178,1008,1363,0,1,0,Min1,CarPort,Unf,1,Y,324,42,0,168,6,2009,164900,2371,12.013100572810686
120,RL,40.0,6792,IR1,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,2005,Stone,94.0,PConc,No,Unf,0,Unf,0,1368,1368,1368,0,2,0,Typ,Attchd,RFn,2,Y,132,35,0,0,3,2006,202665,2736,12.2193145828011
20,RL,70.0,9100,Reg,Lvl,Corner,Gtl,NAmes,Feedr,1Fam,1Story,1958,None,0.0,CBlock,No,BLQ,521,LwQ,174,169,864,864,0,1,0,Typ,Detchd,Unf,2,Y,0,0,0,0,7,2006,129900,1728,11.774527900858468
20,RL,71.0,9187,Reg,Bnk,Corner,Gtl,Mitchel,Norm,1Fam,1Story,1983,None,0.0,PConc,No,ALQ,336,Unf,0,748,1084,1080,0,1,1,Typ,Attchd,Unf,2,Y,120,0,158,0,6,2007,134000,2164,11.80560254159177
45,RL,55.0,10594,Reg,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,1.5Unf,1926,None,0.0,BrkTil,No,Unf,0,Unf,0,768,768,789,0,1,0,Typ,Detchd,Unf,1,Y,0,0,112,0,6,2007,96500,1557,11.477308649967686
20,RL,94.0,12220,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,2009,BrkFace,305.0,CBlock,No,GLQ,1436,Unf,0,570,2006,2020,0,2,1,Typ,Attchd,Fin,3,Y,156,54,0,0,9,2009,402861,4026,12.90634935052389
80,RL,81.28888888888889,10448,IR1,Lvl,Corner,Gtl,NWAmes,Norm,1Fam,SLvl,1972,BrkFace,333.0,CBlock,No,Unf,0,Unf,0,689,689,2119,0,2,1,Typ,Attchd,RFn,2,Y,0,104,0,0,8,2009,158000,2808,11.970356641102999
60,RL,79.0,10208,IR1,Lvl,Inside,Gtl,NoRidge,Norm,1Fam,2Story,1996,BrkFace,921.0,PConc,No,Unf,0,Unf,0,1264,1264,2344,0,2,1,Typ,Attchd,RFn,3,Y,220,0,0,0,7,2009,265000,3608,12.487488878546145
60,RL,71.68253968253968,9531,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,2Story,1998,None,0.0,PConc,Mn,GLQ,706,Unf,0,88,794,1796,0,2,1,Typ,Attchd,RFn,2,Y,0,36,0,0,5,2007,211000,2590,12.259618151783465
